,zip,primary_city,state,county,latitude,longitude
482,01775,Stow,MA,Middlesex County,42.43,-71.5
483,01776,Sudbury,MA,Middlesex County,42.36,-71.4
484,01778,Wayland,MA,Middlesex County,42.36,-71.36
485,01784,Woodville,MA,Middlesex County,42.23,-71.55
486,01801,Woburn,MA,Middlesex County,42.48,-71.15
487,01803,Burlington,MA,Middlesex County,42.5,-71.2
488,01805,Burlington,MA,Middlesex County,42.5,-71.2
492,01810,Andover,MA,Essex County,42.65,-71.14
493,01812,Andover,MA,Essex County,42.65,-71.14
494,01813,Woburn,MA,Middlesex County,42.48,-71.15
495,01815,Woburn,MA,Middlesex County,42.48,-71.15
496,01821,Billerica,MA,Middlesex County,42.55,-71.26
497,01822,Billerica,MA,Middlesex County,42.55,-71.26
498,01824,Chelmsford,MA,Middlesex County,42.59,-71.36
499,01826,Dracut,MA,Middlesex County,42.68,-71.3
500,01827,Dunstable,MA,Middlesex County,42.66,-71.48
501,01830,Haverhill,MA,Essex County,42.78,-71.08
502,01831,Haverhill,MA,Essex County,42.78,-71.08
503,01832,Haverhill,MA,Essex County,42.79,-71.13
504,01833,Georgetown,MA,Essex County,42.73,-70.98
505,01834,Groveland,MA,Essex County,42.75,-71.03
506,01835,Haverhill,MA,Essex County,42.75,-71.09
507,01840,Lawrence,MA,Essex County,42.71,-71.16
508,01841,Lawrence,MA,Essex County,42.71,-71.16
509,01842,Lawrence,MA,Essex County,42.7,-71.16
510,01843,Lawrence,MA,Essex County,42.7,-71.16
511,01844,Methuen,MA,Essex County,42.74,-71.18
512,01845,North Andover,MA,Essex County,42.7,-71.11
513,01850,Lowell,MA,Middlesex County,42.66,-71.3
514,01851,Lowell,MA,Middlesex County,42.63,-71.32
515,01852,Lowell,MA,Middlesex County,42.63,-71.3
516,01853,Lowell,MA,Middlesex County,42.63,-71.32
517,01854,Lowell,MA,Middlesex County,42.65,-71.35
518,01860,Merrimac,MA,Essex County,42.83,-71.0
519,01862,North Billerica,MA,Middlesex County,42.58,-71.3
520,01863,North Chelmsford,MA,Middlesex County,42.63,-71.39
521,01864,North Reading,MA,Middlesex County,42.58,-71.08
522,01865,Nutting Lake,MA,Middlesex County,42.54,-71.25
523,01866,Pinehurst,MA,Middlesex County,42.53,-71.23
524,01867,Reading,MA,Middlesex County,42.53,-71.1
525,01876,Tewksbury,MA,Middlesex County,42.61,-71.23
526,01879,Tyngsboro,MA,Middlesex County,42.68,-71.41
527,01880,Wakefield,MA,Middlesex County,42.5,-71.06
528,01885,West Boxford,MA,Essex County,42.67,-71.03
529,01886,Westford,MA,Middlesex County,42.58,-71.43
530,01887,Wilmington,MA,Middlesex County,42.55,-71.16
531,01888,Woburn,MA,Middlesex County,42.48,-71.15
532,01889,North Reading,MA,Middlesex County,42.56,-71.06
533,01890,Winchester,MA,Middlesex County,42.45,-71.14
534,01899,Andover,MA,Essex County,42.65,-71.14
535,01901,Lynn,MA,Essex County,42.46,-70.95
536,01902,Lynn,MA,Essex County,42.47,-70.94
537,01903,Lynn,MA,Essex County,42.47,-70.96
538,01904,Lynn,MA,Essex County,42.47,-70.96
539,01905,Lynn,MA,Essex County,42.47,-70.98
540,01906,Saugus,MA,Essex County,42.46,-71.01
541,01907,Swampscott,MA,Essex County,42.47,-70.91
542,01908,Nahant,MA,Essex County,42.43,-70.93
543,01910,Lynn,MA,Essex County,42.47,-70.96
544,01913,Amesbury,MA,Essex County,42.85,-70.92
545,01915,Beverly,MA,Essex County,42.57,-70.87
546,01921,Boxford,MA,Essex County,42.67,-70.98
547,01922,Byfield,MA,Essex County,42.75,-70.93
548,01923,Danvers,MA,Essex County,42.57,-70.95
549,01929,Essex,MA,Essex County,42.63,-70.77
550,01930,Gloucester,MA,Essex County,42.62,-70.66
551,01931,Gloucester,MA,Essex County,42.62,-70.66
552,01936,Hamilton,MA,Essex County,42.61,-70.86
553,01937,Hathorne,MA,Essex County,42.59,-70.98
554,01938,Ipswich,MA,Essex County,42.67,-70.83
555,01940,Lynnfield,MA,Essex County,42.53,-71.04
556,01944,Manchester,MA,Essex County,42.56,-70.76
557,01945,Marblehead,MA,Essex County,42.5,-70.85
558,01949,Middleton,MA,Essex County,42.6,-71.01
559,01950,Newburyport,MA,Essex County,42.81,-70.88
560,01951,Newbury,MA,Essex County,42.77,-70.85
561,01952,Salisbury,MA,Essex County,42.83,-70.84
562,01960,Peabody,MA,Essex County,42.53,-70.97
563,01961,Peabody,MA,Essex County,42.53,-70.97
564,01965,Prides Crossing,MA,Essex County,42.56,-70.86
565,01966,Rockport,MA,Essex County,42.64,-70.61
566,01969,Rowley,MA,Essex County,42.72,-70.89
567,01970,Salem,MA,Essex County,42.51,-70.9
568,01971,Salem,MA,Essex County,42.51,-70.89
569,01982,South Hamilton,MA,Essex County,42.62,-70.86
570,01983,Topsfield,MA,Essex County,42.63,-70.95
571,01984,Wenham,MA,Essex County,42.6,-70.88
572,01985,West Newbury,MA,Essex County,42.8,-71.0
573,02018,Accord,MA,Plymouth County,42.17,-70.88
574,02019,Bellingham,MA,Norfolk County,42.09,-71.47
575,02020,Brant Rock,MA,Plymouth County,42.08,-70.64
576,02021,Canton,MA,Norfolk County,42.15,-71.13
577,02025,Cohasset,MA,Norfolk County,42.23,-70.8
578,02026,Dedham,MA,Norfolk County,42.24,-71.17
579,02027,Dedham,MA,Norfolk County,42.24,-71.17
580,02030,Dover,MA,Norfolk County,42.24,-71.27
582,02032,East Walpole,MA,Norfolk County,42.15,-71.21
583,02035,Foxboro,MA,Norfolk County,42.06,-71.24
584,02038,Franklin,MA,Norfolk County,42.08,-71.38
585,02040,Greenbush,MA,Plymouth County,42.19,-70.76
586,02041,Green Harbor,MA,Plymouth County,42.1,-70.71
587,02043,Hingham,MA,Plymouth County,42.23,-70.88
588,02044,Hingham,MA,Plymouth County,42.23,-70.88
589,02045,Hull,MA,Plymouth County,42.3,-70.9
590,02047,Humarock,MA,Plymouth County,42.13,-70.69
591,02048,Mansfield,MA,Bristol County,42.02,-71.21
592,02050,Marshfield,MA,Plymouth County,42.09,-70.7
593,02051,Marshfield Hills,MA,Plymouth County,42.15,-70.73
594,02052,Medfield,MA,Norfolk County,42.18,-71.3
595,02053,Medway,MA,Norfolk County,42.16,-71.43
596,02054,Millis,MA,Norfolk County,42.16,-71.35
597,02055,Minot,MA,Plymouth County,42.19,-70.76
598,02056,Norfolk,MA,Norfolk County,42.11,-71.31
599,02059,North Marshfield,MA,Plymouth County,42.1,-70.71
600,02060,North Scituate,MA,Plymouth County,42.21,-70.76
601,02061,Norwell,MA,Plymouth County,42.16,-70.78
602,02062,Norwood,MA,Norfolk County,42.18,-71.19
603,02065,Ocean Bluff,MA,Plymouth County,42.1,-70.71
604,02066,Scituate,MA,Plymouth County,42.18,-70.73
605,02067,Sharon,MA,Norfolk County,42.11,-71.18
606,02070,Sheldonville,MA,Norfolk County,42.05,-71.35
607,02071,South Walpole,MA,Norfolk County,42.1,-71.27
608,02072,Stoughton,MA,Norfolk County,42.11,-71.1
609,02081,Walpole,MA,Norfolk County,42.13,-71.24
610,02090,Westwood,MA,Norfolk County,42.21,-71.21
611,02093,Wrentham,MA,Norfolk County,42.06,-71.33
612,02108,Boston,MA,Suffolk County,42.36,-71.06
613,02109,Boston,MA,Suffolk County,42.37,-71.05
614,02110,Boston,MA,Suffolk County,42.36,-71.05
615,02111,Boston,MA,Suffolk County,42.35,-71.06
616,02112,Boston,MA,Suffolk County,42.35,-71.06
617,02113,Boston,MA,Suffolk County,42.37,-71.06
618,02114,Boston,MA,Suffolk County,42.36,-71.07
619,02115,Boston,MA,Suffolk County,42.34,-71.1
620,02116,Boston,MA,Suffolk County,42.35,-71.08
621,02117,Boston,MA,Suffolk County,42.35,-71.06
622,02118,Boston,MA,Suffolk County,42.34,-71.07
623,02119,Roxbury,MA,Suffolk County,42.32,-71.09
624,02120,Roxbury Crossing,MA,Suffolk County,42.33,-71.1
625,02121,Dorchester,MA,Suffolk County,42.31,-71.09
626,02122,Dorchester,MA,Suffolk County,42.29,-71.04
627,02123,Boston,MA,Suffolk County,42.35,-71.06
628,02124,Dorchester Center,MA,Suffolk County,42.29,-71.07
629,02125,Dorchester,MA,Suffolk County,42.32,-71.06
630,02126,Mattapan,MA,Suffolk County,42.27,-71.1
631,02127,South Boston,MA,Suffolk County,42.33,-71.04
632,02128,East Boston,MA,Suffolk County,42.36,-71.01
633,02129,Charlestown,MA,Suffolk County,42.38,-71.06
634,02130,Jamaica Plain,MA,Suffolk County,42.3,-71.11
635,02131,Roslindale,MA,Suffolk County,42.28,-71.13
636,02132,West Roxbury,MA,Suffolk County,42.28,-71.16
637,02133,Boston,MA,Suffolk County,42.35,-71.06
638,02134,Allston,MA,Suffolk County,42.35,-71.13
639,02135,Brighton,MA,Suffolk County,42.35,-71.15
640,02136,Hyde Park,MA,Suffolk County,42.26,-71.13
641,02137,Readville,MA,Suffolk County,42.25,-71.12
642,02138,Cambridge,MA,Middlesex County,42.38,-71.14
643,02139,Cambridge,MA,Middlesex County,42.37,-71.11
644,02140,Cambridge,MA,Middlesex County,42.39,-71.13
645,02141,Cambridge,MA,Middlesex County,42.37,-71.08
646,02142,Cambridge,MA,Middlesex County,42.36,-71.08
647,02143,Somerville,MA,Middlesex County,42.38,-71.1
648,02144,Somerville,MA,Middlesex County,42.4,-71.12
649,02145,Somerville,MA,Middlesex County,42.39,-71.1
650,02148,Malden,MA,Middlesex County,42.43,-71.05
651,02149,Everett,MA,Middlesex County,42.4,-71.05
652,02150,Chelsea,MA,Suffolk County,42.39,-71.03
653,02151,Revere,MA,Suffolk County,42.41,-70.99
654,02152,Winthrop,MA,Suffolk County,42.37,-70.98
655,02153,Medford,MA,Middlesex County,42.42,-71.1
656,02155,Medford,MA,Middlesex County,42.42,-71.1
657,02156,West Medford,MA,Middlesex County,42.42,-71.13
658,02163,Boston,MA,Suffolk County,42.37,-71.12
659,02169,Quincy,MA,Norfolk County,42.26,-71.0
660,02170,Quincy,MA,Norfolk County,42.27,-71.02
661,02171,Quincy,MA,Norfolk County,42.29,-71.02
662,02176,Melrose,MA,Middlesex County,42.45,-71.05
663,02180,Stoneham,MA,Middlesex County,42.47,-71.09
664,02184,Braintree,MA,Norfolk County,42.2,-71.0
665,02185,Braintree,MA,Norfolk County,42.2,-71.0
666,02186,Milton,MA,Norfolk County,42.24,-71.08
667,02187,Milton Village,MA,Norfolk County,42.26,-71.08
668,02188,Weymouth,MA,Norfolk County,42.2,-70.96
669,02189,East Weymouth,MA,Norfolk County,42.2,-70.94
670,02190,South Weymouth,MA,Norfolk County,42.17,-70.95
671,02191,North Weymouth,MA,Norfolk County,42.24,-70.94
672,02196,Boston,MA,Suffolk County,42.35,-71.06
673,02199,Boston,MA,Suffolk County,42.35,-71.08
674,02201,Boston,MA,Suffolk County,42.35,-71.06
675,02203,Boston,MA,Suffolk County,42.36,-71.06
676,02204,Boston,MA,Suffolk County,42.35,-71.06
677,02205,Boston,MA,Suffolk County,42.35,-71.06
678,02206,Boston,MA,Suffolk County,42.35,-71.06
680,02210,Boston,MA,Suffolk County,42.35,-71.04
681,02211,Boston,MA,Suffolk County,42.35,-71.06
682,02212,Boston,MA,Suffolk County,42.35,-71.06
683,02215,Boston,MA,Suffolk County,42.35,-71.1
685,02217,Boston,MA,Suffolk County,42.35,-71.06
686,02222,Boston,MA,Suffolk County,42.35,-71.06
688,02238,Cambridge,MA,Middlesex County,42.37,-71.11
690,02241,Boston,MA,Suffolk County,42.35,-71.06
692,02269,Quincy,MA,Norfolk County,42.26,-71.0
693,02283,Boston,MA,Suffolk County,42.35,-71.06
694,02284,Boston,MA,Suffolk County,42.35,-71.06
695,02293,Boston,MA,Suffolk County,42.35,-71.06
697,02297,Boston,MA,Suffolk County,42.35,-71.06
698,02298,Boston,MA,Suffolk County,42.34,-71.05
699,02301,Brockton,MA,Plymouth County,42.08,-71.02
700,02302,Brockton,MA,Plymouth County,42.09,-71.0
701,02303,Brockton,MA,Plymouth County,42.08,-71.02
702,02304,Brockton,MA,Plymouth County,42.08,-71.02
703,02305,Brockton,MA,Plymouth County,42.08,-71.02
704,02322,Avon,MA,Norfolk County,42.13,-71.05
705,02324,Bridgewater,MA,Plymouth County,41.98,-70.97
706,02325,Bridgewater,MA,Plymouth County,41.98,-70.97
707,02327,Bryantville,MA,Plymouth County,42.06,-70.8
708,02330,Carver,MA,Plymouth County,41.88,-70.76
709,02331,Duxbury,MA,Plymouth County,42.04,-70.67
710,02332,Duxbury,MA,Plymouth County,42.04,-70.67
711,02333,East Bridgewater,MA,Plymouth County,42.03,-70.95
712,02334,Easton,MA,Bristol County,42.03,-71.1
713,02337,Elmwood,MA,Plymouth County,42.01,-70.96
714,02338,Halifax,MA,Plymouth County,41.98,-70.86
715,02339,Hanover,MA,Plymouth County,42.11,-70.81
717,02341,Hanson,MA,Plymouth County,42.06,-70.85
718,02343,Holbrook,MA,Norfolk County,42.14,-71.0
719,02344,Middleboro,MA,Plymouth County,41.86,-70.9
720,02345,Manomet,MA,Plymouth County,41.92,-70.56
721,02346,Middleboro,MA,Plymouth County,41.86,-70.9
722,02347,Lakeville,MA,Plymouth County,41.85,-70.95
723,02348,Lakeville,MA,Plymouth County,41.86,-70.9
724,02349,Middleboro,MA,Plymouth County,41.86,-70.9
725,02350,Monponsett,MA,Plymouth County,42.02,-70.84
726,02351,Abington,MA,Plymouth County,42.11,-70.95
727,02355,North Carver,MA,Plymouth County,41.91,-70.79
728,02356,North Easton,MA,Bristol County,42.05,-71.1
729,02357,North Easton,MA,Bristol County,42.06,-71.08
730,02358,North Pembroke,MA,Plymouth County,42.09,-70.78
731,02359,Pembroke,MA,Plymouth County,42.06,-70.8
732,02360,Plymouth,MA,Plymouth County,41.95,-70.66
733,02361,Plymouth,MA,Plymouth County,41.95,-70.66
734,02362,Plymouth,MA,Plymouth County,41.95,-70.66
735,02364,Kingston,MA,Plymouth County,41.99,-70.71
736,02366,South Carver,MA,Plymouth County,41.85,-70.66
737,02367,Plympton,MA,Plymouth County,41.95,-70.81
738,02368,Randolph,MA,Norfolk County,42.17,-71.05
739,02370,Rockland,MA,Plymouth County,42.13,-70.91
740,02375,South Easton,MA,Bristol County,42.03,-71.1
741,02379,West Bridgewater,MA,Plymouth County,42.01,-71.0
742,02381,White Horse Beach,MA,Plymouth County,41.93,-70.59
743,02382,Whitman,MA,Plymouth County,42.08,-70.93
744,02420,Lexington,MA,Middlesex County,42.46,-71.22
745,02421,Lexington,MA,Middlesex County,42.44,-71.23
746,02445,Brookline,MA,Norfolk County,42.32,-71.14
747,02446,Brookline,MA,Norfolk County,42.34,-71.12
748,02447,Brookline Village,MA,Norfolk County,42.33,-71.13
749,02451,Waltham,MA,Middlesex County,42.38,-71.24
750,02452,Waltham,MA,Middlesex County,42.39,-71.22
751,02453,Waltham,MA,Middlesex County,42.37,-71.24
752,02454,Waltham,MA,Middlesex County,42.38,-71.24
753,02455,North Waltham,MA,Middlesex County,42.39,-71.22
754,02456,New Town,MA,Middlesex County,42.33,-71.2
755,02457,Babson Park,MA,Norfolk County,42.3,-71.27
756,02458,Newton,MA,Middlesex County,42.35,-71.19
757,02459,Newton Center,MA,Middlesex County,42.31,-71.19
758,02460,Newtonville,MA,Middlesex County,42.35,-71.2
759,02461,Newton Highlands,MA,Middlesex County,42.32,-71.21
760,02462,Newton Lower Falls,MA,Middlesex County,42.33,-71.26
761,02464,Newton Upper Falls,MA,Middlesex County,42.31,-71.22
762,02465,West Newton,MA,Middlesex County,42.35,-71.22
763,02466,Auburndale,MA,Middlesex County,42.34,-71.24
764,02467,Chestnut Hill,MA,Norfolk County,42.31,-71.16
765,02468,Waban,MA,Middlesex County,42.32,-71.23
766,02471,Watertown,MA,Middlesex County,42.36,-71.17
767,02472,Watertown,MA,Middlesex County,42.37,-71.18
768,02474,Arlington,MA,Middlesex County,42.42,-71.16
769,02475,Arlington Heights,MA,Middlesex County,42.41,-71.18
770,02476,Arlington,MA,Middlesex County,42.41,-71.16
771,02477,Watertown,MA,Middlesex County,42.36,-71.17
772,02478,Belmont,MA,Middlesex County,42.39,-71.18
773,02479,Waverley,MA,Middlesex County,42.39,-71.17
774,02481,Wellesley Hills,MA,Norfolk County,42.31,-71.27
775,02482,Wellesley,MA,Norfolk County,42.29,-71.3
776,02492,Needham,MA,Norfolk County,42.28,-71.24
777,02493,Weston,MA,Middlesex County,42.36,-71.3
778,02494,Needham Heights,MA,Norfolk County,42.3,-71.23
779,02495,Nonantum,MA,Middlesex County,42.33,-71.2
780,02532,Buzzards Bay,MA,Barnstable County,41.75,-70.61
781,02534,Cataumet,MA,Barnstable County,41.66,-70.61
782,02535,Chilmark,MA,Dukes County,41.34,-70.74
783,02536,East Falmouth,MA,Barnstable County,41.56,-70.55
784,02537,East Sandwich,MA,Barnstable County,41.73,-70.43
785,02538,East Wareham,MA,Plymouth County,41.78,-70.65
786,02539,Edgartown,MA,Dukes County,41.38,-70.53
787,02540,Falmouth,MA,Barnstable County,41.56,-70.62
788,02541,Falmouth,MA,Barnstable County,41.54,-70.6
789,02542,Buzzards Bay,MA,Barnstable County,41.71,-70.55
790,02543,Woods Hole,MA,Barnstable County,41.52,-70.66
791,02552,Menemsha,MA,Dukes County,41.34,-70.73
792,02553,Monument Beach,MA,Barnstable County,41.71,-70.62
793,02554,Nantucket,MA,Nantucket County,41.27,-70.1
794,02556,North Falmouth,MA,Barnstable County,41.64,-70.63
795,02557,Oak Bluffs,MA,Dukes County,41.45,-70.56
796,02558,Onset,MA,Plymouth County,41.74,-70.66
797,02559,Pocasset,MA,Barnstable County,41.69,-70.63
798,02561,Sagamore,MA,Barnstable County,41.77,-70.53
799,02562,Sagamore Beach,MA,Barnstable County,41.79,-70.53
800,02563,Sandwich,MA,Barnstable County,41.75,-70.49
801,02564,Siasconset,MA,Nantucket County,41.27,-70.0
803,02568,Vineyard Haven,MA,Dukes County,41.45,-70.6
804,02571,Wareham,MA,Plymouth County,41.76,-70.71
806,02574,West Falmouth,MA,Barnstable County,41.6,-70.64
807,02575,West Tisbury,MA,Dukes County,41.38,-70.67
808,02576,West Wareham,MA,Plymouth County,41.78,-70.75
809,02584,Nantucket,MA,Nantucket County,41.26,-70.01
810,02601,Hyannis,MA,Barnstable County,41.65,-70.29
811,02630,Barnstable,MA,Barnstable County,41.7,-70.3
812,02631,Brewster,MA,Barnstable County,41.76,-70.08
813,02632,Centerville,MA,Barnstable County,41.66,-70.34
814,02633,Chatham,MA,Barnstable County,41.67,-69.96
815,02634,Centerville,MA,Barnstable County,41.66,-70.34
816,02635,Cotuit,MA,Barnstable County,41.62,-70.44
818,02637,Cummaquid,MA,Barnstable County,41.71,-70.27
819,02638,Dennis,MA,Barnstable County,41.73,-70.2
820,02639,Dennis Port,MA,Barnstable County,41.66,-70.13
821,02641,East Dennis,MA,Barnstable County,41.75,-70.15
822,02642,Eastham,MA,Barnstable County,41.83,-69.96
823,02643,East Orleans,MA,Barnstable County,41.8,-69.94
824,02644,Forestdale,MA,Barnstable County,41.68,-70.5
825,02645,Harwich,MA,Barnstable County,41.69,-70.07
826,02646,Harwich Port,MA,Barnstable County,41.67,-70.07
827,02647,Hyannis Port,MA,Barnstable County,41.63,-70.31
828,02648,Marstons Mills,MA,Barnstable County,41.67,-70.4
829,02649,Mashpee,MA,Barnstable County,41.65,-70.48
830,02650,North Chatham,MA,Barnstable County,41.7,-69.95
831,02651,North Eastham,MA,Barnstable County,41.87,-70.0
832,02652,North Truro,MA,Barnstable County,42.04,-70.09
833,02653,Orleans,MA,Barnstable County,41.79,-70.0
834,02655,Osterville,MA,Barnstable County,41.62,-70.38
835,02657,Provincetown,MA,Barnstable County,42.06,-70.2
836,02659,South Chatham,MA,Barnstable County,41.68,-70.02
837,02660,South Dennis,MA,Barnstable County,41.7,-70.15
838,02661,South Harwich,MA,Barnstable County,41.67,-70.04
839,02662,South Orleans,MA,Barnstable County,41.75,-69.99
840,02663,South Wellfleet,MA,Barnstable County,41.89,-70.01
841,02664,South Yarmouth,MA,Barnstable County,41.67,-70.2
842,02666,Truro,MA,Barnstable County,42.0,-70.06
843,02667,Wellfleet,MA,Barnstable County,41.93,-70.03
844,02668,West Barnstable,MA,Barnstable County,41.7,-70.37
845,02669,West Chatham,MA,Barnstable County,41.68,-69.99
846,02670,West Dennis,MA,Barnstable County,41.66,-70.16
847,02671,West Harwich,MA,Barnstable County,41.67,-70.11
848,02672,West Hyannisport,MA,Barnstable County,41.64,-70.31
849,02673,West Yarmouth,MA,Barnstable County,41.65,-70.24
850,02675,Yarmouth Port,MA,Barnstable County,41.7,-70.22
851,02702,Assonet,MA,Bristol County,41.78,-71.06
852,02703,Attleboro,MA,Bristol County,41.93,-71.29
853,02712,Chartley,MA,Bristol County,41.97,-71.18
854,02713,Cuttyhunk,MA,Dukes County,41.44,-70.9
855,02714,Dartmouth,MA,Bristol County,41.56,-71.0
856,02715,Dighton,MA,Bristol County,41.82,-71.16
857,02717,East Freetown,MA,Bristol County,41.75,-70.97
858,02718,East Taunton,MA,Bristol County,41.87,-71.01
859,02719,Fairhaven,MA,Bristol County,41.63,-70.9
860,02720,Fall River,MA,Bristol County,41.73,-71.12
861,02721,Fall River,MA,Bristol County,41.68,-71.15
862,02722,Fall River,MA,Bristol County,41.71,-71.1
863,02723,Fall River,MA,Bristol County,41.69,-71.13
864,02724,Fall River,MA,Bristol County,41.68,-71.18
865,02725,Somerset,MA,Bristol County,41.72,-71.19
866,02726,Somerset,MA,Bristol County,41.73,-71.15
867,02738,Marion,MA,Plymouth County,41.7,-70.76
868,02739,Mattapoisett,MA,Plymouth County,41.66,-70.8
869,02740,New Bedford,MA,Bristol County,41.64,-70.94
870,02741,New Bedford,MA,Bristol County,41.66,-70.93
871,02742,New Bedford,MA,Bristol County,41.66,-70.93
872,02743,Acushnet,MA,Bristol County,41.68,-70.9
873,02744,New Bedford,MA,Bristol County,41.61,-70.91
874,02745,New Bedford,MA,Bristol County,41.7,-70.95
875,02746,New Bedford,MA,Bristol County,41.66,-70.93
876,02747,North Dartmouth,MA,Bristol County,41.64,-71.0
877,02748,South Dartmouth,MA,Bristol County,41.55,-70.98
878,02760,North Attleboro,MA,Bristol County,41.97,-71.33
879,02761,North Attleboro,MA,Bristol County,41.97,-71.33
880,02762,Plainville,MA,Norfolk County,42.0,-71.33
881,02763,Attleboro Falls,MA,Bristol County,41.97,-71.31
882,02764,North Dighton,MA,Bristol County,41.85,-71.15
883,02766,Norton,MA,Bristol County,41.96,-71.18
884,02767,Raynham,MA,Bristol County,41.93,-71.04
885,02768,Raynham Center,MA,Bristol County,41.93,-71.04
886,02769,Rehoboth,MA,Bristol County,41.83,-71.26
887,02770,Rochester,MA,Plymouth County,41.73,-70.81
888,02771,Seekonk,MA,Bristol County,41.81,-71.33
889,02777,Swansea,MA,Bristol County,41.75,-71.18
890,02779,Berkley,MA,Bristol County,41.85,-71.08
891,02780,Taunton,MA,Bristol County,41.9,-71.09
893,02790,Westport,MA,Bristol County,41.66,-71.1
894,02791,Westport Point,MA,Bristol County,41.52,-71.07
895,02801,Adamsville,RI,Newport County,41.51,-71.16
896,02802,Albion,RI,Providence County,41.95,-71.46
897,02804,Ashaway,RI,Washington County,41.42,-71.78
898,02806,Barrington,RI,Bristol County,41.73,-71.31
899,02807,Block Island,RI,Washington County,41.16,-71.58
900,02808,Bradford,RI,Washington County,41.39,-71.75
901,02809,Bristol,RI,Bristol County,41.67,-71.27
902,02812,Carolina,RI,Washington County,41.47,-71.64
